cancer_id	group	n_tests	n_significant_BH	significance_percent	mean_odds_ratio	median_odds_ratio	mean_precision	mean_precision_percent	mean_detected_n
TCGA-KIRC	full_ortholog_mean_TOX	4	4	100	1.404340855924266	1.3635964677558472	0.14009361864730607	14.009361864730607	5234
TCGA-KIRC	std_log_ortholog_mean_TOX	4	4	100	1.3913832154470178	1.3422025764560337	0.14174357695185832	14.174357695185833	4009
TCGA-KIRC	TOX_AND_DGE	4	4	100	1.2907491946873457	1.2905092034013248	0.13605069629166014	13.605069629166014	6391
TCGA-KIRC	ALL_TOX	4	4	100	1.229513224231531	1.2225693490616973	0.13156498673740052	13.156498673740053	7540
TCGA-KIRC	ALL_edgeR	4	2	50	1.1826009864187408	1.16259853803496	0.12290444258172674	12.290444258172673	14316
TCGA-KIRC	ALL_DGE	4	1	25	1.1838448190288389	1.1737289543642584	0.12228404875463698	12.2284048754637	15096
TCGA-KIRC	ALL_limma	4	0	0	1.1704074770114872	1.1541500899385004	0.12272952152095555	12.272952152095556	14149
TCGA-KIRC	ONLY_TOX	4	0	0	0.8455402208316454	0.8520530606548637	0.10661444734551784	10.661444734551784	1149
TCGA-KIRC	ONLY_DGE	4	0	0	0.8139949734014259	0.8183137742282756	0.11217690982194141	11.21769098219414	8705
TCGA-KIRC	log_family_mean_TOX	4	0	0	0.7968363888303711	0.8077605779330193	0.11313927307816019	11.31392730781602	3109
TCGA-KIRC	log_ortholog_mean_TOX	4	0	0	0.7636865676553211	0.7738942062223645	0.11040289581366068	11.040289581366068	3177
TCGA-LUAD	full_family_mean_TOX	4	4	100	1.6263394289626838	1.540097471223728	0.14043544885710638	14.043544885710638	7831
TCGA-LUAD	full_ortholog_mean_TOX	4	4	100	1.570002449875934	1.5000647003883611	0.14060072501294665	14.060072501294666	7724
TCGA-LUAD	std_log_ortholog_mean_TOX	4	4	100	1.554181334943812	1.5059467664609931	0.14061458472203706	14.061458472203705	7501
